fecha,producto,categoria,cantidad,precio_venta,costo,promo,stock_final,stock_inicial,is_holiday,producto_norm,product_id
2019-01-27,Home and lifestyle,Home and lifestyle,10.0,49.01,49.010000000000005,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-27,Food and beverages,Food and beverages,3.0,29.15,29.15,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-19,Electronic accessories,Electronic accessories,4.0,56.13,56.13,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-07,Home and lifestyle,Home and lifestyle,8.0,93.12,93.12,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-31,Fashion accessories,Fashion accessories,8.0,51.34,51.34,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-25,Food and beverages,Food and beverages,3.0,99.6,99.6,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-02,Electronic accessories,Electronic accessories,6.0,35.49,35.49,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-14,Sports and travel,Sports and travel,1.0,42.85,42.85,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-11,Fashion accessories,Fashion accessories,4.0,94.67,94.67,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-22,Home and lifestyle,Home and lifestyle,3.0,68.97,68.97,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-02,Electronic accessories,Electronic accessories,3.0,26.26,26.26,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-10,Home and lifestyle,Home and lifestyle,9.0,35.79,35.79,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-08,Home and lifestyle,Home and lifestyle,6.0,16.37,16.37,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-22,Home and lifestyle,Home and lifestyle,2.0,12.73,12.73,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-10,Sports and travel,Sports and travel,7.0,83.14,83.14,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-14,Sports and travel,Sports and travel,6.0,35.22,35.22,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-10,Electronic accessories,Electronic accessories,4.0,13.78,13.78,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-15,Sports and travel,Sports and travel,1.0,88.31,88.31,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-13,Health and beauty,Health and beauty,9.0,39.62,39.62,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-15,Electronic accessories,Electronic accessories,9.0,88.25,88.25,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-02,Sports and travel,Sports and travel,2.0,25.31,25.31,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-24,Home and lifestyle,Home and lifestyle,6.0,99.92,99.92,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-02,Fashion accessories,Fashion accessories,2.0,83.35,83.35,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-27,Food and beverages,Food and beverages,10.0,74.44,74.44,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-20,Health and beauty,Health and beauty,7.0,64.08,64.08,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-03,Home and lifestyle,Home and lifestyle,6.0,63.15,63.15,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-24,Home and lifestyle,Home and lifestyle,3.0,85.72,85.72000000000001,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-05,Health and beauty,Health and beauty,7.0,78.89,78.89,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-30,Sports and travel,Sports and travel,5.0,89.48,89.47999999999999,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-17,Health and beauty,Health and beauty,3.0,92.09,92.09,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-21,Food and beverages,Food and beverages,6.0,57.29,57.29,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-02,Food and beverages,Food and beverages,4.0,66.52,66.52,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-27,Fashion accessories,Fashion accessories,9.0,99.82,99.82,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Home and lifestyle,Home and lifestyle,10.0,45.68,45.68,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-19,Health and beauty,Health and beauty,5.0,50.79,50.79,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-28,Health and beauty,Health and beauty,7.0,10.08,10.08,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-05,Electronic accessories,Electronic accessories,7.0,93.88,93.88,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-26,Electronic accessories,Electronic accessories,2.0,84.25,84.25,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-03,Fashion accessories,Fashion accessories,1.0,53.78,53.78,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-06,Home and lifestyle,Home and lifestyle,5.0,35.81,35.81,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-24,Food and beverages,Food and beverages,8.0,26.43,26.43,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-21,Health and beauty,Health and beauty,3.0,39.91,39.91,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-09,Home and lifestyle,Home and lifestyle,3.0,21.9,21.9,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-25,Food and beverages,Food and beverages,4.0,62.85,62.85,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-13,Food and beverages,Food and beverages,4.0,21.04,21.04,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-09,Home and lifestyle,Home and lifestyle,6.0,65.91,65.91,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-06,Fashion accessories,Fashion accessories,7.0,42.57,42.57,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-10,Food and beverages,Food and beverages,9.0,50.49,50.49,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-07,Electronic accessories,Electronic accessories,6.0,46.02,46.02,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-09,Home and lifestyle,Home and lifestyle,10.0,15.8,15.8,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-19,Food and beverages,Food and beverages,9.0,98.66,98.66,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-18,Fashion accessories,Fashion accessories,1.0,91.98,91.98,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-05,Electronic accessories,Electronic accessories,2.0,20.89,20.89,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-19,Fashion accessories,Fashion accessories,1.0,15.5,15.5,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-30,Electronic accessories,Electronic accessories,3.0,96.82,96.82,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-26,Food and beverages,Food and beverages,2.0,33.33,33.33,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-02,Electronic accessories,Electronic accessories,2.0,38.27,38.27,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-04,Home and lifestyle,Home and lifestyle,9.0,33.3,33.3,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-13,Home and lifestyle,Home and lifestyle,3.0,81.01,81.01,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-25,Health and beauty,Health and beauty,3.0,15.8,15.8,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-11,Electronic accessories,Electronic accessories,5.0,34.49,34.489999999999995,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-01,Food and beverages,Food and beverages,10.0,84.63,84.63,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-10,Home and lifestyle,Home and lifestyle,7.0,36.91,36.91,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-26,Electronic accessories,Electronic accessories,7.0,87.08,87.08,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-11,Home and lifestyle,Home and lifestyle,3.0,80.08,80.08,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-07,Fashion accessories,Fashion accessories,2.0,86.13,86.13,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-06,Fashion accessories,Fashion accessories,2.0,49.92,49.92,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-04,Food and beverages,Food and beverages,4.0,74.66,74.66,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-26,Food and beverages,Food and beverages,6.0,26.6,26.6,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-10,Electronic accessories,Electronic accessories,1.0,25.45,25.45,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-04,Food and beverages,Food and beverages,1.0,67.77,67.77,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-19,Food and beverages,Food and beverages,4.0,59.59,59.59,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-23,Health and beauty,Health and beauty,4.0,58.15,58.15,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-14,Sports and travel,Sports and travel,9.0,97.48,97.48,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-23,Health and beauty,Health and beauty,7.0,99.96,99.96,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-09,Electronic accessories,Electronic accessories,7.0,96.37,96.37,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-07,Fashion accessories,Fashion accessories,5.0,63.71,63.71,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-18,Health and beauty,Health and beauty,2.0,14.76,14.76,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-03,Health and beauty,Health and beauty,8.0,62.0,62.0,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-29,Electronic accessories,Electronic accessories,10.0,82.34,82.34,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-28,Health and beauty,Health and beauty,8.0,75.37,75.37,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-22,Food and beverages,Food and beverages,5.0,56.56,56.56,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-24,Sports and travel,Sports and travel,10.0,76.6,76.6,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-10,Electronic accessories,Electronic accessories,2.0,58.03,58.03,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-22,Fashion accessories,Fashion accessories,10.0,17.49,17.490000000000002,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-18,Electronic accessories,Electronic accessories,1.0,60.95,60.95,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-29,Health and beauty,Health and beauty,1.0,40.35,40.35,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-02,Home and lifestyle,Home and lifestyle,10.0,97.38,97.38,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-09,Food and beverages,Food and beverages,1.0,31.84,31.84,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-22,Home and lifestyle,Home and lifestyle,1.0,65.82,65.82,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-18,Fashion accessories,Fashion accessories,7.0,88.34,88.34,0,0,0,0,accessories fashion,PROD_c993e6031f
